29 января в Дзержинске десятки домов остались без тепла или горячей воды.  https://progorodnn.ru/news/79375  #nn #nnov #pg52 #новости№%:№%:2019-01-29 10:09:05№%:№%:34274730
29-летний Сергей Атауллин, пропавший в Нижнем Новгороде, найден.  https://progorodnn.ru/news/79373  #nn #nnov #pg52 #новости№%:№%:2019-01-29 09:42:00№%:№%:34274730
Суд признал виновным в убийстве жителя Балахны, зарубившего топором своего приятеля.  https://progorodnn.ru/news/79371  #nn #nnov #pg52 #новости№%:№%:2019-01-29 09:23:00№%:№%:34274730
Вчера на нижегородской трассе в результате лобового столкновения погибли два человека - 10-летняя девочка и 44-летняя женщина.  https://progorodnn.ru/auto/79372  #nn #nnov #pg52 #новости№%:№%:2019-01-29 09:01:00№%:№%:34274730
Начальник пункта полиции в селе Спасское МО МВД России «Воротынский» попался на получении взятки.  https://progorodnn.ru/news/79370  #nn #nnov #pg52 #новости№%:№%:2019-01-29 08:35:48№%:№%:34274730
Кадры снежного Нижнего в объективе нашей милой подписчицы.   Предлагайте свои фото, и мы их обязательно опубликуем!  #nn #nnov #pg52№%:№%:2019-01-29 07:38:00№%:№%:34274730
Доброго утра, нижегородцы! Хорошего дня.  #nn #nnov #pg52№%:№%:2019-01-29 06:36:00№%:№%:34274730
Спокойной ночи, Нижний!  #nn #nnov #pg52№%:№%:2019-01-28 23:29:00№%:№%:34274730
Напоминаем о конкурсе! Продолжаем просвещаться вместе с ProGorodNN.ru!    Мы разыгрываем 2 билета на увлекательную творческую встречу с человеком-легендой, Николаем Дроздовым, «Есть ли жизнь на Марсе?». Речь пойдёт о космосе, вселенной и вопросах мироздания. Мероприятие пройдет 1 февраля в Театре Юного Зрителя в 19:00.    Для участия необходимо:    Быть участником группы [club34274730|ProGorodNN.ru | Новости Нижнего Новгорода];  Сделать репост этой конкурсной записи: https://vk.com/wall-34274730_746748 и не удалять его до оглашения результатов.    Победитель будет определен с помощью программы Рандомайзер 29 января в 17:00. Удачи!    #nn #nnov #pg52 #конкурс #прогороддарит #кучаподарков№%:№%:2019-01-28 23:01:00№%:№%:34274730
Главные новости:  Икону блаженной Матроны Московской с частицей святых мощей разместят в стенах нижегородского храма. https://progorodnn.ru/news/79344  Обманутые дольщики бьют тревогу. Строительство жилого комплекса «Окский берег» почти полностью остановлено. https://progorodnn.ru/news/79363  Нижегородцы недовольны реализацией "мусорной реформы". https://progorodnn.ru/news/79366   Сегодня в России начали действовать ограничения предельной суммы долга и максимальной ставки по потребительским кредитам. https://progorodnn.ru/news/79367  #nn #nnov #pg52 #новости№%:№%:2019-01-28 22:50:29№%:№%:34274730
53-летняя Наталья Нефедова пропала без вести в Нижнем Новгороде. Репост!  https://progorodnn.ru/news/79369  #nn #nnov #pg52 #новости№%:№%:2019-01-28 22:03:02№%:№%:34274730
