Неожиданное продолжение: смоленские врачи оболгали погибшего в коридоре больницы "Красный Крест" пациента  — Я давал показания о самовольном уходе пациента Иванова из больницы, так как до ноября прошлого года числился сотрудником «Красного Креста». Руководители больницы мне говорили: «Защищай бумаги!», — то есть защищай оформленные в отделении истории болезни этого пациента. На самом деле погибший Иванов из больницы не уходил. Мне неожиданно главврач Журавлев предложил уволиться «по собственному желанию» за этот случай, — дает показания в суде молодой медбрат Георгий Яценко.  Фальсификация документов, лжесвидетельство следователям и новая видеозапись – но врачи все равно могут избежать наказания  https://readovka.news/news/41590№%:№%:2019-01-31 20:35:00№%:№%:32608222
Смолянин предпенсионного возраста ограбил «подружку» после ночи любви  Мужчина сделал свое черное дело, пока дама сердца спала  https://readovka.ru/news/39584№%:№%:2018-11-26 21:35:00№%:№%:32608222
№%:№%:2018-11-26 21:05:00№%:№%:32608222
Смолянин избил полицейского за то, что он вмешался в семейную ссору  Драчун был мертвецки пьян  https://readovka.ru/news/39581№%:№%:2018-11-26 20:45:00№%:№%:32608222
В центре Смоленска без воды останется 43 дома  Под удар попадут детский дом, Драмтеатр и СмолГУ  https://readovka.ru/news/39582№%:№%:2018-11-26 20:25:00№%:№%:32608222
Третьеклассник из школы №11 нашёл нестандартный способ развлечься. Паренёк притащил на уроки нож-бабочку и начал угрожать остальным ученикам.  «Мать считает поведение своего сына абсолютно нормальным и не видит причин для обсуждения его поведения. Также вызывает беспокойство поведение отца мальчика».  https://readovka.ru/news/39576№%:№%:2018-11-26 20:05:02№%:№%:32608222
Обманувший дольщиков депутат разослал им поздравительные открытки  И пожелал «побольше ярких впечатлений»  https://readovka.news/news/39568№%:№%:2018-11-26 19:35:00№%:№%:32608222
Смолянин сдал квартиру и остался «в минусе»  Арендатор кинул хозяина жилища на 140 тысяч рублей  https://readovka.ru/news/39571№%:№%:2018-11-26 19:05:06№%:№%:32608222
Рубрика «Гордимся за земляков»: смолянин Иван Лученков стал абсолютным чемпионом России по пауэрлифтингу  «Первую попытку не взял, а остальные две пошли на «ура»  https://readovka.ru/news/39578№%:№%:2018-11-26 18:35:00№%:№%:32608222
5 декабря ТЦ METRO Cash&Carry по адресу г.Смоленск, ул.Кутузова 54 откроется по-новому. Вас ждёт много сюрпризов. Подробности скоро...№%:№%:2018-11-26 18:05:06№%:№%:32608222
Юная смолянка украла у незнакомки норковую шубу  Неумелая воровка «засветилась» на камерах видеонаблюдения в ночном клубе  https://readovka.by/news/39570№%:№%:2018-11-26 17:45:00№%:№%:32608222
Когда ты на самом дне, а снизу постучался Саратов.№%:№%:2018-11-26 17:25:00№%:№%:32608222
Праздник к нам приходит. Смоленск со следующей недели начнёт готовиться к новому году.  Совсем скоро на главной городской площади установят ёлку.  https://readovka.ru/news/39574№%:№%:2018-11-26 17:05:02№%:№%:32608222
Смолянка написала петицию, чтобы на Королевке построили детскую поликлинику  Людям приходится мотаться по всему городу, чтобы показать ребенка врачу  https://readovka.ru/news/39572№%:№%:2018-11-26 16:35:00№%:№%:32608222
"Водители в Соловьиной Роще из-за единственного узкого выезда вынуждены каждое утро стоять в пробках. А ведь строительство многоэтажек идёт полным ходом, а новых дорог не строится. Таким образом вскоре движение будет полностью парализовано"№%:№%:2018-11-26 16:05:04№%:№%:32608222
Смолянам придётся убирать за своими питомцами на улицах  Для собачников даже специальные стойки сделают - дог-боксы с пакетиками и урной. Всё для удобства владельцев домашних животных, лишь бы культура прижилась.  Как думаете, сработает идея или менталитет не победить?  https://readovka.ru/news/39567№%:№%:2018-11-26 15:35:00№%:№%:32608222
Смоленск не вошел в число городов с высоким качеством жизни  Не в десятку, не в 20-ку и даже не в 30-ку лучших мы не попали  Зато в Астрахани вообще ж..па, говорят  https://readovka.ru/news/39566№%:№%:2018-11-26 15:05:01№%:№%:32608222
Жители улицы Рыленкова замерзают в собственных квартирах  С начала месяца температура в комнатах жилой многоэтажки не поднимается выше 17 градусов. В мэрии проблему признали, но до сих пор не решили.  Есть ещё адреса с холодными батареями в городе?  https://readovka.ru/news/39565№%:№%:2018-11-26 14:35:00№%:№%:32608222
Для автомобилистов Смоленской области приготовили неприятный новогодний "подарок".   Штрафстоянки неслабо подорожают. Интересно, станет ли от этого меньше неправильно припаркованных авто?  https://readovka.ru/news/39561№%:№%:2018-11-26 14:05:01№%:№%:32608222
Николая Валуева заинтересовала судьба детей из смоленского интерната «Феникс»  Круговорот доброты в природе существует  https://readovka.ru/news/39562№%:№%:2018-11-26 13:35:00№%:№%:32608222
Водитель с тремя пассажирами в результате ДТП едва не попал в настоящий рай  А всего лишь ехал в одноимённую деревню  https://readovka.ru/news/39563№%:№%:2018-11-26 13:05:10№%:№%:32608222
На Смоленщине пьют больше, чем в Москве и Питере  В рейтинге трезвости наша область заняла 59-е место и в число трезвых регионов, естественно, не вошла  Обойти в этом нелегком соревновании обе столицы нам помогли официально стоящие на учете алкоголики, большое количество "пьяных" преступлений и доступность алкоголя для народа в любо месте и в любой день  https://readovka.ru/news/39559№%:№%:2018-11-26 12:35:00№%:№%:32608222
Кому вчера вечером на стоянке возле макси разбили логан пиши есть видео и номер машины что скрылась с места дтп№%:№%:2018-11-26 12:05:15№%:№%:32608222
Смоляне устроили разборки на дороге из-за медленной езды  Конфликт попал на запись видеорегистратора  А вы на чьей стороне?  https://readovka.ru/news/39558№%:№%:2018-11-26 11:45:00№%:№%:32608222
В Смоленской области водитель иномарки скончалась после столкновения с тягачом  Медикам «скорой» оставалось лишь констатировать смерть женщины  https://readovka.ru/news/39557№%:№%:2018-11-26 11:25:00№%:№%:32608222
Смолянин оставил котёнка на двое суток в запертой квартире и не сумел её открыть  Спасателям пришлось вызволять несчастное голодное животное  https://readovka.ru/news/39556№%:№%:2018-11-26 11:05:08№%:№%:32608222
Водитель Жигулей лихо дрифтанул на заснеженной парковке ТРЦ в Смоленске  «Безумцы, просто безумцы»  https://readovka.ru/news/39555№%:№%:2018-11-26 10:45:00№%:№%:32608222
В Смоленске пробки и аварии  С первым снегом!  И с первым видео с места ДТП  https://readovka.ru/news/39554№%:№%:2018-11-26 10:25:00№%:№%:32608222
Смолянам пришлось тушить пожар в квартире невнимательных соседей  Справились не хуже заправских спасателей  https://readovka.ru/news/39553№%:№%:2018-11-26 10:05:07№%:№%:32608222
Смоляне сняли «ВАЗ» в кювете  Первый снег и первые заносы на дорогах  https://readovka.ru/news/39552№%:№%:2018-11-26 09:45:00№%:№%:32608222
В Смоленске маршрутка чуть не снесла пешеходов  Людям повезло, что они не оказались под колесами транспорта  https://readovka.ru/news/39551№%:№%:2018-11-26 09:25:00№%:№%:32608222
Смоляне спорят, долго ли протянет «снежный» асфальт  Его заботливо уложили на улице Соболева  https://readovka.ru/news/39550№%:№%:2018-11-26 09:05:07№%:№%:32608222
В страшной аварии под Гагарином погибла женщина  Ее сын ищет свидетелей ДТП  https://readovka.ru/news/39549№%:№%:2018-11-26 08:46:06№%:№%:32608222
У смолянки разгромили Mazda6  Женщина оставила машину рядом с подъездом  https://readovka.ru/news/39548№%:№%:2018-11-26 08:29:09№%:№%:32608222
Крысы поселились рядом со школой и детским садиком  Вязьмичей беспокоит неприятное соседство  https://readovka.ru/news/39547№%:№%:2018-11-26 08:05:17№%:№%:32608222
Трое подростков попытались задушить 9-летнего мальчика шнурком  От смерти ребенка спас случайный прохожий  https://readovka.ru/news/39546№%:№%:2018-11-26 07:05:02№%:№%:32608222
Главные события минувшего дня  В Промышленном районе Смоленска снесут многоквартирный дом Четырехэтажка была построена без разрешения «сверху» https://readovka.ru/news/39537  Подробности смертельной аварии на улице Шевченко в Смоленске Водитель «четверки» не заметил пожилую нарушительницу ПДД https://readovka.ru/news/39533  Коротко об уличном освещении в Смоленске. К слову, на видео место, где вчера насмерть сбили старушку. А как вы думаете, в таких условиях вообще реально заметить пешехода? https://readovka.ru/news/39533 https://readovka.ru/news/39533  В реке под Смоленском выловили утопленника Правоохранители устанавливают обстоятельства смерти мужчины https://readovka.ru/news/39536  Сумасшедший мужчина разгромил магазин в Смоленской области Бунтаря, вооруженного огромной палкой, обезвредили полицейские https://readovka.ru/news/39544  #итогозадень@v_smolenske№%:№%:2018-11-26 00:00:05№%:№%:32608222
Мобильный фото-город Анастасии Гапеевой - хороший пример, что доставать смартфон из кармана нужно не только для селфи  #фотосмоленска@v_smolenske№%:№%:2018-11-25 23:05:02№%:№%:32608222
Крымское обострение: российские вооруженные силы стягиваются в районе керченского пролива    К чему привел утренний инцидент с украинскими бронекатерами?    https://readovka.news/39545№%:№%:2018-11-25 22:53:39№%:№%:32608222
Смоленщину заметет снегом  МЧС опубликовало прогноз погоды на понедельник  https://readovka.ru/news/39540№%:№%:2018-11-25 22:35:00№%:№%:32608222
Коротко об уличном освещении в Смоленске. К слову, на видео место, где вчера насмерть сбили старушку. А как вы думаете, в таких условиях вообще реально заметить пешехода?  https://readovka.ru/news/39533№%:№%:2018-11-25 22:05:14№%:№%:32608222
Мошенники забрали у пожилой смолянки все сбережения  Бабушке пообещали компенсацию за некачественные БАДы  https://readovka.ru/news/39541№%:№%:2018-11-25 21:35:00№%:№%:32608222
Как тонко, как точно...№%:№%:2018-11-25 21:05:06№%:№%:32608222
Танцы на костях погибшего подростка: во что вылилась трагедия в Сафонове?  Создать «правильное мнение о причинах самоубийства» важнее, чем разобраться в этих причинах  https://readovka.news/news/39486№%:№%:2018-11-25 20:05:06№%:№%:32608222
Нашлись хозяева сбитого в Смоленске спаниеля  «Спасибо Readovka за помощь в поисках»  https://readovka.ru/news/39543№%:№%:2018-11-25 19:35:01№%:№%:32608222
Сумасшедший мужчина разгромил магазин в Смоленской области  Бунтаря, вооруженного огромной палкой, обезвредили полицейские  https://readovka.ru/news/39544№%:№%:2018-11-25 18:55:55№%:№%:32608222
Украина и Россия стягивают военные корабли и авиацию к Крымскому мосту  Керченский пролив уже перекрыт для гражданских судов...  https://readovka.news/news/39542№%:№%:2018-11-25 18:05:17№%:№%:32608222
Философское замечание читателя Readovka.ru по поводу неверного Вечного огня.  Подробнее: https://readovka.ru/news/39539№%:№%:2018-11-25 17:35:05№%:№%:32608222
В Промышленном районе Смоленска снесут многоквартирный дом  Четырехэтажка была построена без разрешения «сверху»  https://readovka.ru/news/39537№%:№%:2018-11-25 17:05:10№%:№%:32608222
В Смоленске погас Вечный огонь  Причина инцидента неизвестна  https://readovka.ru/news/39539№%:№%:2018-11-25 16:15:14№%:№%:32608222
Последние выходные осени подходят к логическому завершению, дальше - зима. Давайте вспомним, как выглядел Смоленск в декабре 2017 года?№%:№%:2018-11-25 15:35:00№%:№%:32608222
В реке под Смоленском выловили утопленника  Правоохранители устанавливают обстоятельства смерти мужчины  https://readovka.ru/news/39536№%:№%:2018-11-25 14:40:19№%:№%:32608222
Смолянка взяла кредит и получила «уголовку» в подарок  Женщина оказалась жадиной и врунишкой  https://readovka.ru/news/39535№%:№%:2018-11-25 14:05:07№%:№%:32608222
Семья смолян лишилась крова из-за неисправности печного отопления  Субботний вечер обернулся пожаром  https://readovka.ru/news/39532№%:№%:2018-11-25 13:07:39№%:№%:32608222
Начальник отдела кадров смоленского УФСИН попался на взяточничестве  Мужчина требовал у смолянина 350 тысяч рублей в обмен на поступление в ведомственный вуз  https://readovka.ru/news/39534№%:№%:2018-11-25 12:45:48№%:№%:32608222
Подробности смертельной аварии на улице Шевченко в Смоленске  Водитель «четверки» не заметил пожилую нарушительницу ПДД  По словам очевидцев, погибшая бабушка была в нетрезвом состоянии  https://readovka.ru/news/39533№%:№%:2018-11-25 12:35:00№%:№%:32608222
№%:№%:2018-11-25 12:05:01№%:№%:32608222
Смолянин получил «уголовку» после похода в супермаркет  Мужчину сгубило пристрастие к алкоголю  https://readovka.ru/news/39531№%:№%:2018-11-25 11:15:47№%:№%:32608222
В Смоленской области сгорела отечественная легковушка  Вряд ли Lada Kalina восстанет из пепла после такого  https://readovka.ru/news/39529№%:№%:2018-11-25 10:35:00№%:№%:32608222
Жительница Смоленска родила после поездки с сотрудниками ГИБДД  Супруг молодой мамы благодарит дорожных полицейских за оказанную помощь  https://readovka.ru/news/39528№%:№%:2018-11-25 10:05:05№%:№%:32608222
№%:№%:2018-11-25 09:39:15№%:№%:32608222
Пожилая смолянка серьезно пострадала в пожаре на маршала Соколовского  Женщина госпитализирована с признаками отравления угарным газом  https://readovka.ru/news/39527№%:№%:2018-11-25 09:05:05№%:№%:32608222
«Зебры» поднимут над дорогами  Они станут похожими на «лежачие полицейские»  Минтранс рекомендовал региональным властям приподнять пешеходные переходы над уровнем остальной проезжей части. Это поможет повысить безопасность, по их мнению  https://readovka.news/news/39524№%:№%:2018-11-25 07:05:00№%:№%:32608222
Главные события минувшего дня  На Шевченко смертельное ДТП ВАЗ-2104 насмерть сбил пешехода посреди дороги (видео) https://readovka.ru/news/39526  Смолянин стал жертвой криминала в Москве. Тело с перерезанным горлом нашли в гостинице. https://readovka.ru/news/39522  Сотрудник ресторана «наказал» работодателя на 35 тысяч рублей Теперь ему самому светит два года в колонии https://readovka.ru/news/39512  Площадь Победы уйдет с молотка Объявление о продаже участка площадью 53 сотки в центре Смоленска появилось на Авито.ру. Видимо, нынешний владелец так и не придумал, на что употребить такой "лакомый кусок".  https://readovka.ru/news/39517  Ветеринары бьют тревогу: качество продуктов на ярмарке выходного дня в Смоленске упало «ниже плинтуса». Обращение ветеринаров - крик души или "заказ" сетевиков, которые попросили "наехать" на фермеров по время предновогоднего шопинга? https://readovka.ru/news/39523  #итогозадень@v_smolenske№%:№%:2018-11-25 00:00:08№%:№%:32608222
Вообще, да, считай, один из самых оживленных перекрестков в ста метрах, и такая темень. Была бы эта смертельная авария, если бы работали фонари?№%:№%:2018-11-24 23:13:38№%:№%:32608222
На Шевченко смертельное ДТП  ВАЗ-2104 насмерть сбил пешехода посреди дороги (видео)  https://readovka.ru/news/39526№%:№%:2018-11-24 22:17:26№%:№%:32608222
Ветеринары бьют тревогу: качество продуктов на ярмарке выходного дня в Смоленске упало «ниже плинтуса».  Обращение ветеринаров - крик души или "заказ" сетевиков, которые попросили "наехать" на фермеров по время предновогоднего шопинга?  https://readovka.ru/news/39523№%:№%:2018-11-24 21:35:00№%:№%:32608222
Умиротворяющих вам видов "Смоленского Поозерья" в субботний вечер№%:№%:2018-11-24 21:05:05№%:№%:32608222
Смолянин стал жертвой криминала в Москве.  Тело с перерезанным горлом нашли в гостинице.  https://readovka.ru/news/39522№%:№%:2018-11-24 19:35:01№%:№%:32608222
№%:№%:2018-11-24 19:01:00№%:№%:32608222
Индийские, французские, африканские режиссеры на смоленских экранах  Фоторепортаж с IX фестиваля короткометражного кино ArtShort  https://readovka.ru/news/39519№%:№%:2018-11-24 18:56:28№%:№%:32608222
«Зеленстрой» устроил за своей территорией помойку  Очередное подтверждение того, что для смоленских чиновников существует только "фасадная" сторона города. Что творится на его задворках - никого не волнует.   https://readovka.ru/news/39520№%:№%:2018-11-24 17:43:31№%:№%:32608222
№%:№%:2018-11-24 16:38:30№%:№%:32608222
Еще двое смолян «нарулили» на уголовку  Эти граждане не в первый раз попались не пьяной езде  https://readovka.ru/news/39518№%:№%:2018-11-24 16:23:36№%:№%:32608222
Площадь Победы уйдет с молотка  Объявление о продаже участка площадью 53 сотки в центре Смоленска появилось на Авито.ру. Видимо, нынешний владелец так и не придумал, на что употребить такой "лакомый кусок".   А как вы думаете, как его лучше использовать, чтобы весь город получил пользу?  https://readovka.ru/news/39517№%:№%:2018-11-24 16:02:28№%:№%:32608222
Ещё один ребёнок провалился в открытый люк  Мальчик получил травмы, упав на пятиметровую глубину  https://readovka.news/news/39515№%:№%:2018-11-24 15:27:00№%:№%:32608222
Юлия Чичерина написала песню на стихи смолянина Семёна Пегова  Создатели клипа провели исторические параллели между прошлым и настоящим России  https://readovka.ru/news/39516№%:№%:2018-11-24 14:29:49№%:№%:32608222
Перед вами, вы не поверите, автовокзал в Смоленске - 2013  Один из прожектов к юбилею города-героя, похеренный из-за непомерной жадности местных деятелей. А могло быть так, да№%:№%:2018-11-24 14:05:03№%:№%:32608222
Смолянин лишился авто по вине интернет-мошенников  Бывший автовладелец, видимо, забыл старую истину про «утром — деньги, вечером - стулья»  https://readovka.ru/news/39514№%:№%:2018-11-24 12:47:12№%:№%:32608222
Это не совсем шутка. Согласно исследованиям есть два пиковых сезона для расставаний. Первый — это весна, а второй — за две недели до новогодних и рождественских праздников.№%:№%:2018-11-24 11:43:14№%:№%:32608222
Припарковавшийся не по правилам смолянин «влетел» на 5 тысяч рублей  О том, что он занял «инвалидное» место, некто бдительный сообщил в полицию через интернет.  Как думаете, это "стукачество" или проявление ответственной гражданской позиции?  https://readovka.ru/news/39513№%:№%:2018-11-24 11:35:00№%:№%:32608222
Сотрудник ресторана «наказал» работодателя на 35 тысяч рублей  Теперь ему самому светит два года в колонии  https://readovka.ru/news/39512№%:№%:2018-11-24 11:05:05№%:№%:32608222
Вход на крепостную стену в Смоленске хотят сделать платным  Восточный участок стены планируют открыть к маю 2019-го. Обещают, что цена за вход будет "символической", но конкретных цифр не называют. А вы готовы покупать билет, чтобы прогуляться по башням и пряслам?  https://readovka.ru/news/39511№%:№%:2018-11-24 10:20:04№%:№%:32608222
В Смоленске заработал бассейн «Дельфин»  Вопрос долгов перед «Квадрой», наконец, удалось урегулировать. И сегодня в честь открытия, насколько мы знаем, гостей "Дельфина" ждут скидки.  Посещение стоит 150 рублей (при обычной цене 250 рублей).   https://readovka.ru/news/39510№%:№%:2018-11-24 09:09:28№%:№%:32608222
Российским учителям предоставят психологов  А остальным россиянам - Министерство психологического климата  https://readovka.news/news/39493№%:№%:2018-11-24 07:05:03№%:№%:32608222
Главные события минувшего дня  «У меня жена теплее, чем эти трубы». В Смоленской области замерзает целый поселок и воинская часть Почти четыре тысячи жителей поселка Шаталово Починковского района замерзают в собственных квартирах. Проблема с отоплением отравляет жизнь смолян уже несколько лет: местная котельная 1974 «года рождения», что называется, дышит на ладан, но отремонтировать ее и уж тем более реконструировать под силу лишь министерству обороны, но всяком не до этого.... https://readovka.ru/news/39496  Солнце над Смоленском в выходные не взойдёт Только тлен, мороз и снежочек https://readovka.ru/news/39502  Полиция нагрянула с обыском в одну из квартир дома №24 на Марии Октябрьской Именно здесь ранее жил местный наркодилер, снабжавший "торчков" метом и марихуаной. Пока правоохранители занимаются расследованием уголовного дела, смоляне строят догадки, как надолго парень отправится за решётку. https://readovka.ru/news/39503  Пьяный смолянин угнал машину бывшего работодателя Но вскоре попался на глаза сотрудникам ГИБДД https://readovka.ru/news/39507  В Смоленске автоледи сбила маленькую девочку Мать ребенка потеряла сознание от увиденного https://readovka.ru/news/39505  #итогозадень@v_smolenske№%:№%:2018-11-24 00:00:07№%:№%:32608222
Меланхолия туманных ноябрьских будней в фотографиях Натальи Ждановой  #фотосмоленска@v_smolenske№%:№%:2018-11-23 23:05:05№%:№%:32608222
Солнце над Смоленском в выходные не взойдёт  Только тлен, мороз и снежочек  https://readovka.ru/news/39502№%:№%:2018-11-23 22:35:00№%:№%:32608222
Десятки жилых домов в Смоленске останутся без горячей воды  Целую неделю горожанам придётся плескаться с тазиками  https://readovka.ru/news/39501№%:№%:2018-11-23 22:05:03№%:№%:32608222
Признался и раскаялся: смоленский водитель сбил пожилую женщину и ребенка  Пешеходы погибли на месте  https://readovka.ru/news/39508№%:№%:2018-11-23 21:47:26№%:№%:32608222
Пьяный смолянин угнал машину бывшего работодателя  Но вскоре попался на глаза сотрудникам ГИБДД  https://readovka.ru/news/39507№%:№%:2018-11-23 21:35:00№%:№%:32608222
№%:№%:2018-11-23 21:05:03№%:№%:32608222
«Перекрыли полосу, проехать невозможно»: в центре Смоленска столкнулись легковушки  По предварительным данным, пострадавших нет  https://readovka.ru/news/39509№%:№%:2018-11-23 20:50:05№%:№%:32608222
Молодой смолянин превратил свою квартиру в наркопритон  И теперь переедет в колонию  Видео задержания опубликовано на сайте  https://readovka.ru/news/39506№%:№%:2018-11-23 20:35:01№%:№%:32608222
Можно ли жить на 3500? Эксперимент от автора «Реадовки»  Заходя в магазин, я каждый раз проходила мимо витрины с тортами и говорила одному, особенно аппетитному: «Все кончится, и я тебя куплю!», — грозя ему для солидности пальцем.    Мой эксперимент стал даже немного экстремальным, потому что я решила прожить месяц, тратя злополучную сумму не только на питание. И знаете, иногда даже на сигареты хватало!    О том, удалось ли выжить на потребительскую корзину без депутатского мандата и внимания СМИ читайте ниже.  https://readovka.news/news/39494№%:№%:2018-11-23 20:05:13№%:№%:32608222
Москвич не смог вспомнить, как женился на смолянке  А девушка уже рассчитывала на регистрацию в столице и квартиру  Но в дело вмешались родственники супруга  https://readovka.ru/news/39490№%:№%:2018-11-23 19:35:01№%:№%:32608222
Почему вы ещё не здесь?№%:№%:2018-11-23 19:17:32№%:№%:32608222
«У меня жена теплее, чем эти трубы». В Смоленской области замерзает целый поселок и воинская часть  Почти четыре тысячи жителей поселка Шаталово Починковского района замерзают в собственных квартирах. Проблема с отоплением отравляет жизнь смолян уже несколько лет: местная котельная 1974 «года рождения», что называется, дышит на ладан, но отремонтировать ее и уж тем более реконструировать под силу лишь министерству обороны, но всяком не до этого....  https://readovka.ru/news/39496№%:№%:2018-11-23 19:05:09№%:№%:32608222
галактика-чёрная пятница№%:№%:2018-11-23 18:48:51№%:№%:32608222
В Смоленске автоледи сбила маленькую девочку  Мать ребенка потеряла сознание от увиденного  https://readovka.ru/news/39505№%:№%:2018-11-23 18:45:01№%:№%:32608222
чёрная пятница в галактике№%:№%:2018-11-23 18:39:01№%:№%:32608222
Полиция нагрянула с обыском в одну из квартир дома №24 на Марии Октябрьской  Именно здесь ранее жил местный наркодилер, снабжавший "торчков" метом и марихуаной. Пока правоохранители занимаются расследованием уголовного дела, смоляне строят догадки, как надолго парень отправится за решётку.  А насколько у вас адекватные соседи?  https://readovka.ru/news/39503№%:№%:2018-11-23 18:25:00№%:№%:32608222
№%:№%:2018-11-23 18:05:14№%:№%:32608222
«В отделении реанимации вместо стены висело одеяло»  Районная больница в Верхнеднепровском пугает  https://readovka.ru/news/39497№%:№%:2018-11-23 17:45:01№%:№%:32608222
Пароль - "калацума" отзыв - "мысок"№%:№%:2018-11-23 17:25:00№%:№%:32608222
«Ну им же не стало хуже». Как оправдываются смоленские чиновники, закупившие вместо лекарства контрафакт  Онкобольные оказались подопытными кроликами. Как выяснилось из комментария смоленского департамента здравоохранения, мужественно проигнорировавшего наш редакционный запрос, проверку контрафактного лекарства чиновники не проводили вовсе.  Посмотреть на качество препарата, региональный департамент решил по состоянию использующих его больных. Сейчас оно "удовлетворительное"   https://readovka.ru/news/39491№%:№%:2018-11-23 17:05:19№%:№%:32608222
В Смоленске женщина выпала из окна жилого дома  Пенсионерка скончалась на месте происшествия  https://readovka.ru/news/39500№%:№%:2018-11-23 16:45:00№%:№%:32608222
Московский трамвай в Смоленске «обновили» в ДТП  На улице Нахимова из-за аварии собралась нехилая пробка  https://readovka.ru/news/39498№%:№%:2018-11-23 16:25:01№%:№%:32608222
В Смоленске на Королёвке избавились от нежелательной мусорки  Местным жителям контейнеры у самой дороги долгие месяцы мешали свободно ходить по улице  «Наверное, когда эту мусорку уберут нужно будет районный праздник устроить, танцы и фейерверки. Мэра позовем, гендиректоров всех управляющих компаний, цыган с медведями. Пить будем, гулять будем, песни петь и веселиться!»  https://readovka.ru/news/39492№%:№%:2018-11-23 16:05:17№%:№%:32608222
В Смоленске на Верхнем Волоке загорелся грузовик  Пелена густого дыма окутала всю проезжую часть  Очевидцы сняли крупный пожар на видео  https://readovka.ru/news/39495№%:№%:2018-11-23 15:40:48№%:№%:32608222
Танцы на костях погибшего подростка: во что вылилась трагедия в Сафонове?  Создать «правильное мнение о причинах самоубийства» важнее, чем разобраться в этих причинах  https://readovka.news/news/39486№%:№%:2018-11-23 15:05:21№%:№%:32608222
Сколько зарабатывает офис-менеджер в Смоленске  Продолжаем изучать зарплаты на местном рынке труда  А вообще, сколько бы вы ни получали, с пятницей вас, выходные уже вот-вот наступят  https://readovka.ru/news/39485№%:№%:2018-11-23 14:35:01№%:№%:32608222
Ветеран труда вынуждена жить в ужасающих условиях без воды и отопления  Опекуны бабушки - младшая сестра с мужем - лишь забирают положенную старушке пенсию, но помогать не спешат  https://readovka.news/news/39483№%:№%:2018-11-23 14:05:04№%:№%:32608222
В Смоленске водитель ВАЗа «взял на капот» пешехода  Мужчина с серьёзными травмами госпитализирован  https://readovka.ru/news/39488№%:№%:2018-11-23 13:05:14№%:№%:32608222
Современные медицинские технологии на службе Смоленского перинатального центра  Два лишних года, три миллиарда бюджетных рублей и бесконечные публикации новостей о переносимых сроках сдачи, выявленных нарушениях и «завтра-завтра-завтра», наконец, позади. Каким получился новый перинатальный центр? Смотрите в подробном фоторепортаже с места от Евгена Гаврилова.  https://readovka.ru/news/39469№%:№%:2018-11-23 12:35:00№%:№%:32608222
Помните, что у нас есть ещё и телеграм-канал!    Подписывайтесь на наш канал vsmolenske и одними из первых читайте свежие и актуальные новости "Реадовки.ру":  https://t-do.ru/joinchat/AAAAAD0FHbh2BgbRUYpb8w    Чтобы подписаться, необходимо в перейти по ссылке. Если у вас еще не установлен Telegram, необходимо скачать приложение, которое доступно для всех устройств на iOS и Android, а также Windows. Если вы уже пользуетесь приложением, просто нажмите "Open channel", а в самом приложении нажмите "Join Channel".№%:№%:2018-11-23 12:05:13№%:№%:32608222
Молодой смолянин попался питерским полицейским с боеприпасами в карманах  Поездка в культурную столицу не задалась сразу  https://readovka.ru/news/39484№%:№%:2018-11-23 11:50:00№%:№%:32608222
Сегодня с утра смоленских пешеходов оставили без «зеленого»  Неравнодушная смолянка позвонила в полицию  https://readovka.ru/news/39481№%:№%:2018-11-23 11:25:00№%:№%:32608222
На площади Победы ДТП из пяти машин  Водителям сегодня не везет  https://readovka.ru/news/39482№%:№%:2018-11-23 11:05:09№%:№%:32608222
Смолянин с пневматической винтовкой подарил незабываемый «шарм» фотосессии соседки  Вместо эстетического удовольствия женщина получила психологическую травму  https://readovka.ru/news/39480№%:№%:2018-11-23 10:45:00№%:№%:32608222
Медгородок в Смоленске застрял в утренней пробке из-за ДТП  По-быстрому проскочить светофор не выйдет  https://readovka.ru/news/39479№%:№%:2018-11-23 10:25:00№%:№%:32608222
Следственный комитет проводит проверку по факту смерти рабочего на Дорогобужской ТЭЦ  Электрослесарь скончался от мощного удара током  https://readovka.ru/news/39478№%:№%:2018-11-23 10:05:08№%:№%:32608222
Смолянин настучал на «инвалидов»  Всех оштрафовали на 5 тысяч  https://readovka.ru/news/39475№%:№%:2018-11-23 09:45:00№%:№%:32608222
В районе дамбы снова произошло ДТП  Водителям опять пришлось стоять на Нахимова  https://readovka.ru/news/39476№%:№%:2018-11-23 09:25:00№%:№%:32608222
«Мою машину тросом откатил, а свою поставил»  В Смоленске продолжаются соседские войны за парковочные места  https://readovka.ru/news/39473№%:№%:2018-11-23 09:05:13№%:№%:32608222
В Смоленской области на производстве погиб рабочий  Сестра мужчины обвиняет руководство  https://readovka.ru/news/39474№%:№%:2018-11-23 08:45:55№%:№%:32608222
В Рославле полыхало административное здание  Очевидцы сняли пожар на видео  https://readovka.ru/news/39472№%:№%:2018-11-23 08:05:16№%:№%:32608222
